Textbox9,Textbox12,Textbox14
03/11/2025,01/01/2024,12/31/2024

SiteID,County,City,DBA,Licensee,PremisesStreet,PremisesCityState,LicenseNumber,LicenseType,Status,IssueDate,EffectiveDate,ExpiryDate
10593,Fayette,Lexington,Puccini's Smiling Teeth,"PUCCINI'S SMILING TEETH, INC.",833 Chevy Chase Pl,"Lexington, KY 40502",034-NQ2-1033,NQ2 Retail Drink License,Active,05/13/2013,06/25/2013,11/30/2025
6000,Fayette,Lexington,Rafferty's Restaurant & Bar,"RAFFERTY'S, INC.",1865 Alysheba Way,"Lexington, KY 40509",034-NQ2-1073,NQ2 Retail Drink License,Active,05/13/2013,06/25/2013,08/31/2025
5662,Fayette,Lexington,Ramsey's,"RAMSEY ENTERPRISES, INC.",3090 Helmsdale Pl Ste 280,"Lexington, KY 40509",034-NQ2-1100,NQ2 Retail Drink License,Active,05/13/2013,06/25/2013,08/31/2025
36703,Fayette,Lexington,Ramsey's Diner,"RAMSEY ENTERPRISES, INC.",112 Lucille Dr Suite 110,"Lexington, KY 40511",034-NQ2-198626,NQ2 Retail Drink License,Active,08/21/2023,08/21/2023,08/31/2025
6098,Fayette,Lexington,Ramsey's Diners,"RAMSEY ENTERPRISES, INC.",4391 C Harrodsburg Rd,"Lexington, KY 40513",034-NQ2-1099,NQ2 Retail Drink License,Active,05/13/2013,06/25/2013,08/31/2025
20156,Fayette,Lexington,Ramsey's Diners,"RAMSEY ENTERPRISES, INC.",151 W Zandale Dr,"Lexington, KY 40503",034-NQ2-2401,NQ2 Retail Drink License,Active,02/05/2014,02/05/2014,08/31/2025
5011,Fayette,Lexington,Red Lobster #188,RED LOBSTER RESTAURANTS LLC,2550 Nicholasville Rd,"Lexington, KY 40503",034-NQ4-3101,NQ4 Retail Malt Beverage Drink License,Active,10/22/2014,10/22/2014,08/31/2025
5753,Fayette,Lexington,Red Lobster #6379,RED LOBSTER RESTAURANTS LLC,1848 Alysheba Way,"Lexington, KY 40509",034-NQ2-2535,NQ2 Retail Drink License,Active,09/22/2014,09/22/2014,08/31/2025
6253,Fayette,Lexington,Red Mile,"RED MILE, INC.",1101 Winbak Way,"Lexington, KY 40504",034-NQ1-1002,NQ1 Retail Drink License,Active,05/13/2013,06/25/2013,11/30/2025
1091,Fayette,Lexington,Red State BBQ,"Red Phoenix, LLC",4020 Georgetown Rd,"Lexington, KY 40511",034-NQ4-187373,NQ4 Retail Malt Beverage Drink License,Active,12/08/2021,12/08/2021,11/30/2025
9744,Fayette,Lexington,Residence Inn by Marriott,"HIT PORTFOLIO I MISC TRS, LLC",2688 Pink Pigeon Pkwy,"Lexington, KY 40509",034-NQ4-3235,NQ4 Retail Malt Beverage Drink License,Active,05/27/2015,05/27/2015,08/31/2025
28663,Fayette,Lexington,"Residence Inn by Marriott, Lexington City Center","CITY CENTER HOTEL PARTNERS II, LLC",150 W Main St,"Lexington, KY 40507",034-NQ2-4107,NQ2 Retail Drink License,Active,12/19/2019,12/19/2019,11/30/2025
9966,Fayette,Lexington,Restaurant Aguascalientes,EMILIA MONTES LLC,1400 Alexandria Dr Ste 100,"Lexington, KY 40504",034-NQ2-191508,NQ2 Retail Drink License,Active,07/15/2022,07/15/2022,11/30/2025
38077,Fayette,Lexington,Rosati’s Pizza,CHI-LEX PIZZERIA LLC,148 Malabu Dr Ste 160,"Lexington, KY 40503",034-NQ2-203721,NQ2 Retail Drink License,Active,06/05/2024,06/05/2024,11/30/2025
4961,Fayette,Lexington,Rose & Jim's Bar & Grill,"JIMALOU, INC.",2461 Georgetown Rd,"Lexington, KY 40511",034-NQ4-1965,NQ4 Retail Malt Beverage Drink License,Active,05/13/2013,06/25/2013,11/30/2025
4560,Fayette,Lexington,Rosebud Restaurant,"ROSEBUD, INC.",121 N Mill St,"Lexington, KY 40507",034-NQ4-1309,NQ4 Retail Malt Beverage Drink License,Active,05/13/2013,06/25/2013,11/30/2025
29912,Fayette,Lexington,Rosemont Garage,"Rosemont Holdings, LLC",222 Rosemont Gdn,"Lexington, KY 40503",034-NQ2-182654,NQ2 Retail Drink License,Active,05/03/2021,05/03/2021,11/30/2025
27746,Fayette,Lexington,Roulay,"Roulay, LLC",107 W Short St,"Lexington, KY 40507",034-NQ2-159432,NQ2 Retail Drink License,Active,02/06/2020,02/06/2020,11/30/2025
5712,Fayette,Lexington,Sabor Latino Pupusas LLC,"Sabor Latino Pupusas, LLC",1479 Boardwalk,"Lexington, KY 40511",034-NQ2-159650,NQ2 Retail Drink License,Active,02/13/2020,02/13/2020,11/30/2025
6106,Fayette,Lexington,Sallie Jane's ,I Love Sallie Jane's Limited Liability Company,161 E Reynolds Rd,"Lexington, KY 40517",034-NQ4-199312,NQ4 Retail Malt Beverage Drink License,Active,09/29/2023,09/29/2023,11/30/2025
12810,Fayette,Lexington,Sam Sushi,Shinyuu Limited Liability Company,3090 Helmsdale Pl Ste 265,"Lexington, KY 40509",034-NQ2-3523,NQ2 Retail Drink License,Active,12/19/2017,12/19/2017,11/30/2025
37826,Fayette,Lexington,Sante Fe Taqueria LLC,"Santa Fe Taqueria, LLC",2350 Woodhill Dr Ste 168,"Lexington, KY 40509",034-NQ4-206610,NQ4 Retail Malt Beverage Drink License,Active,12/05/2024,12/05/2024,11/30/2025
31605,Fayette,Lexington,SASSY BLEU LLC,SASSY BLEU LLC,496 E High St,"Lexington, KY 40508",034-NQ2-206825,NQ2 Retail Drink License,Active,12/20/2024,12/20/2024,11/30/2025
34934,Fayette,Lexington,Sawyer's Downtown,"FLASH, INC.",140 W Main St,"Lexington, KY 40507",034-NQ2-193000,NQ2 Retail Drink License,Active,09/28/2022,09/28/2022,11/30/2025
24882,Fayette,Lexington,School Restaurant,SCHOOL RESTAURANT LLC,163 W Short St Ste 110,"Lexington, KY 40507",034-NQ2-3311,NQ2 Retail Drink License,Active,05/09/2017,05/09/2017,11/30/2025
26320,Fayette,Lexington,Sedona Taphouse,"L & L CRAFT, LLC",3600 Palomar Centre Dr,"Lexington, KY 40513",034-NQ2-3996,NQ2 Retail Drink License,Active,06/06/2019,06/06/2019,11/30/2025
1107,Fayette,Lexington,Selma's Caterin,"Selma's Catering, LLC",720 Henry Clay Blvd,"Lexington, KY 40505",034-NQ2-206601,NQ2 Retail Drink License,Active,12/05/2024,12/05/2024,11/30/2025
24840,Fayette,Lexington,Shake Shack,SHAKE SHACK KENTUCKY LLC,115 Summit At Fritz Farm Ste 110,"Lexington, KY 40517",034-NQ2-3300,NQ2 Retail Drink License,Active,05/02/2017,05/02/2017,11/30/2025
11691,Fayette,Lexington,SHAKING SEAFOOD AND WINGS,K&R BROTHERS LLC,3110 Mapleleaf Dr,"Lexington, KY 40509",034-NQ2-197279,NQ2 Retail Drink License,Active,06/05/2023,06/05/2023,11/30/2025
4718,Fayette,Lexington,Shamrock Bar & Grill Patchen,"BRAKLE ENTERPRISES, INC.",154 Patchen Dr Ste #85,"Lexington, KY 40517",034-NQ4-1544,NQ4 Retail Malt Beverage Drink License,Active,05/13/2013,06/25/2013,11/30/2025
34041,Fayette,Lexington,Shun Lee ,"Post Time Lexington 2, LLC","111 Woodland Ave, Unit No. C-101 - C-102","Lexington, KY 40502",034-NQ2-189471,NQ2 Retail Drink License,Active,03/17/2022,03/17/2022,11/30/2025
5702,Fayette,Lexington,Sidebar Grill,"SBGLEX, LLC",147 N Limestone,"Lexington, KY 40507",034-NQ4-202638,NQ4 Retail Malt Beverage Drink License,Active,04/09/2024,04/09/2024,11/30/2025
25292,Fayette,Lexington,Sigmund's Social Hall,"Firegate99, LLC",1170 Manchester St Ste 160,"Lexington, KY 40508",034-NQ4-194450,NQ4 Retail Malt Beverage Drink License,Active,01/06/2023,01/06/2023,11/30/2025
12580,Fayette,Lexington,Silver Cue,"SEEQAL CORPORATION, INC.",694 E New Circle Rd Ste 1- 5,"Lexington, KY 40505",034-NQ4-1032,NQ4 Retail Malt Beverage Drink License,Active,05/13/2013,06/25/2013,11/30/2025
2067,Fayette,Lexington,Silver streak market,"SILVER STREAK MARKET, LLC",5584 Versailles Rd,"Lexington, KY 40510",034-NQ4-174400,NQ4 Retail Malt Beverage Drink License,Active,12/11/2020,12/11/2020,11/30/2025
20496,Fayette,Lexington,Sir Veza's,"DN LEX, LLC",4000 Terminal Dr Ste 204B,"Lexington, KY 40510",034-NQ2-158589,NQ2 Retail Drink License,Active,01/23/2020,01/23/2020,11/30/2025
12308,Fayette,Lexington,Smashing Tomato,"SMASHING TOMATO, LLC",3801 Mall Rd Ste 195,"Lexington, KY 40503",034-NQ2-1019,NQ2 Retail Drink License,Active,05/13/2013,06/25/2013,11/30/2025
13363,Fayette,Lexington,Smashing Tomato 2 Llc,"SMASHING TOMATO 2, LLC",2200 War Admiral Way Ste 160,"Lexington, KY 40509",034-NQ2-1261,NQ2 Retail Drink License,Active,05/13/2013,06/25/2013,11/30/2025
32251,Fayette,Lexington,Sonny's BBQ,"ACG BBQ, LLC",2341 Buena Vista Rd,"Lexington, KY 40505",034-NQ2-186808,NQ2 Retail Drink License,Active,10/27/2021,10/27/2021,08/31/2025
33559,Fayette,Lexington,South of Wrigley,Eat it LLC,472 Southland Dr,"Lexington, KY 40503",034-NQ4-189970,NQ4 Retail Malt Beverage Drink License,Active,04/11/2022,04/11/2022,11/30/2025
3767,Fayette,Lexington,Southland Lanes,"COLLINS BOWLING CENTERS, INC.",205 Southland Dr,"Lexington, KY 40503",034-NQ4-1263,NQ4 Retail Malt Beverage Drink License,Active,05/13/2013,06/25/2013,11/30/2025
6135,Fayette,Lexington,Spearmint Rhino Gentlemen's Club,"KENTUCKY HOSPITALITY VENTURE, LLC",5539 Athens Boonesboro Rd,"Lexington, KY 40509",034-NQ4-1491,NQ4 Retail Malt Beverage Drink License,Active,05/13/2013,06/25/2013,11/30/2025
10275,Fayette,Lexington,Springhill Suites by Marriott,"HIT PORTFOLIO I MISC TRS, LLC",863 S Broadway,"Lexington, KY 40504",034-NQ4-3236,NQ4 Retail Malt Beverage Drink License,Active,05/27/2015,05/27/2015,08/31/2025
4589,Fayette,Lexington,Spuds Tavern,"SHOOTER'S SPORTS BAR & GRILL II, LLC",3130 Pimlico Pkwy Ste 101,"Lexington, KY 40517",034-NQ4-3851,NQ4 Retail Malt Beverage Drink License,Active,04/18/2017,04/18/2017,11/30/2025
5095,Fayette,Lexington,Squires Tavern,"R AND R ENTERTAINMENT, LLC","3429 Buckhorn Dr, Ste B","Lexington, KY 40515",034-NQ4-2120,NQ4 Retail Malt Beverage Drink License,Active,05/13/2013,06/25/2013,11/30/2025
2296,Fayette,Lexington,Stagger Inn,Stagger Inn LLC,269 W Main St,"Lexington, KY 40507",034-NQ4-3209,NQ4 Retail Malt Beverage Drink License,Active,03/03/2015,03/03/2015,11/30/2025
26335,Fayette,Lexington,Standing Room Only,YAMAGUCHI L.L.C.,123 W Sixth St,"Lexington, KY 40508",034-NQ2-3688,NQ2 Retail Drink License,Active,06/06/2018,06/06/2018,11/30/2025
35240,Fayette,Lexington,"Stay on Ruccio, LLC","STAY ON RUCCIO, LLC",209 Ruccio Way,"Lexington, KY 40503",034-NQ4-194128,NQ4 Retail Malt Beverage Drink License,Active,12/19/2022,12/19/2022,11/30/2025
21505,Fayette,Lexington,Staybridge Suites,"Leestown Hotel Associates, LLC",125 Louie Pl,"Lexington, KY 40511",034-NQ4-3217,NQ4 Retail Malt Beverage Drink License,Active,03/25/2015,03/25/2015,11/30/2025
12278,Fayette,Lexington,Stella's Kentucky Deli,"STELLA'S KENTUCKY DELI, LLC",143 Jefferson St,"Lexington, KY 40508",034-NQ2-2625,NQ2 Retail Drink License,Active,12/01/2014,12/01/2014,11/30/2025
3850,Fayette,Lexington,Storming Crab,STORMING CRAB KY LLC,4009 Nicholasville Rd,"Lexington, KY 40503",034-NQ2-3959,NQ2 Retail Drink License,Active,05/03/2019,05/03/2019,11/30/2025
30895,Fayette,Lexington,SUMO SUSHI AND GRILL,SUMO Inc,1030 S Broadway,"Lexington, KY 40504",034-NQ2-179297,NQ2 Retail Drink License,Active,03/09/2021,03/09/2021,11/30/2025
12984,Fayette,Lexington,Super Mercado Aguascalientes,"LATINO MARKET, INC.",459 W New Circle Rd,"Lexington, KY 40511",034-NQ4-3485,NQ4 Retail Malt Beverage Drink License,Active,03/10/2016,03/10/2016,11/30/2025
9569,Fayette,Lexington,Supermercado Aguascalientes,444 Enterprises Inc.,1424 Alexandria Dr,"Lexington, KY 40504",034-NQ4-200443,NQ4 Retail Malt Beverage Drink License,Active,12/01/2023,12/01/2023,11/30/2025
29732,Fayette,Lexington,SUPERMERCADO AGUASCALIENTES,"Latino Market V , Inc.",306 Southland Dr,"Lexington, KY 40503",034-NQ4-188517,NQ4 Retail Malt Beverage Drink License,Active,01/27/2022,01/27/2022,11/30/2025
13266,Fayette,Lexington,Sushi Blue,sushi blue Incorporated,185 Pasadena Dr Ste 130,"Lexington, KY 40503",034-NQ2-2719,NQ2 Retail Drink License,Active,04/13/2015,04/13/2015,11/30/2025
15114,Fayette,Lexington,Sutton's,"THE ITALIAN PEASANT, LLC",110 N Locust Hill Dr,"Lexington, KY 40509",034-NQ2-3184,NQ2 Retail Drink License,Active,11/30/2016,12/01/2016,11/30/2025
16191,Fayette,Lexington,Swahili Elks Lodge 1611,"SWAHILI ELKS LODGE #1611, INCORPORATED",1203 Versailles Rd,"Lexington, KY 40504",034-NQ3-1171,NQ3 Retail Drink License,Active,05/13/2013,06/25/2013,11/30/2025
3840,Fayette,Lexington,Tachibana Restaurant,"CHUBU TRADING, INC.",785 Newtown Ct,"Lexington, KY 40511",034-NQ2-159569,NQ2 Retail Drink License,Active,02/11/2020,02/11/2020,11/30/2025
22284,Fayette,Lexington,Tack House Pub,"TRIPLE HEARTS, LLC",4401 HARRODSBURG RD,"Lexington, KY 40513",034-NQ2-185199,NQ2 Retail Drink License,Active,07/20/2021,07/20/2021,11/30/2025
33284,Fayette,Lexington,Taco Tico,"TT Pimlico, LLC",3110 Pimlico Pkwy,"Lexington, KY 40517",034-NQ2-186938,NQ2 Retail Drink License,Active,11/04/2021,11/04/2021,11/30/2025
5266,Fayette,Lexington,Taj India Indian Restaurant,RAHUL FOOD & SPICES LLC,154 Patchen Dr Ste 68,"Lexington, KY 40517",034-NQ2-1674,NQ2 Retail Drink License,Active,05/13/2013,06/25/2013,11/30/2025
9634,Fayette,Lexington,Talon Winery,"TALON, INC.",7086 Tates Creek Rd,"Lexington, KY 40515",034-NQ4-1290,NQ4 Retail Malt Beverage Drink License,Active,05/13/2013,06/25/2013,08/31/2025
24170,Fayette,Lexington,Tandoor,"Guljar, LLC",3146 Maple Leaf Dr.,"Lexington, KY 40509",034-NQ2-3178,NQ2 Retail Drink License,Active,02/09/2017,02/09/2017,11/30/2025
716,Fayette,Lexington,Taqueria San Marcos LLC,Taqueria San Marcos LLC,1858 Oxford Cir,"Lexington, KY 40504",034-NQ2-186179,NQ2 Retail Drink License,Active,09/15/2021,09/15/2021,11/30/2025
18508,Fayette,Lexington,Taste of India,"Gursehaj, LLC",2467 Nicholasville Rd Ste 160,"Lexington, KY 40503",034-NQ2-3727,NQ2 Retail Drink License,Active,09/07/2018,09/07/2018,11/30/2025
12070,Fayette,Lexington,Taste of Thai,"KHON KAEN THAI CUISINE, INC",101 W Main St,"Lexington, KY 40507",034-NQ4-188160,NQ4 Retail Malt Beverage Drink License,Active,01/13/2022,01/13/2022,11/30/2025
16352,Fayette,Lexington,Tates Creek Golf Course,LEXINGTON-FAYETTE URBAN COUNTY GOVERNMENT PUBLIC FACILITIES CORPORATION,1400 Gainesway Dr,"Lexington, KY 40517",034-NQ4-2979,NQ4 Retail Malt Beverage Drink License,Active,05/09/2014,05/09/2014,08/31/2025
22998,Fayette,Lexington,Taziki's Mediterranean Cafe,"THE ZENITH COMPANY 2, LLC",117 Southland Dr,"Lexington, KY 40503",034-NQ2-2968,NQ2 Retail Drink License,Active,04/12/2016,04/12/2016,11/30/2025
10200,Fayette,Lexington,Ted's Montana Grill,"TMG OF OHIO, LLC",2304 Sir Barton Way Ste 170,"Lexington, KY 40509",034-NQ2-1547,NQ2 Retail Drink License,Active,05/13/2013,06/25/2013,11/30/2025
30672,Fayette,Lexington,TEKKA GRILL & SUSHI,RONG FA Inc,2300 Sir Barton Way Ste 110,"Lexington, KY 40509",034-NQ2-177381,NQ2 Retail Drink License,Active,01/14/2021,01/14/2021,11/30/2025
24591,Fayette,Lexington,Texas de Brazil,TEXAS DE BRAZIL (LEXINGTON) CORPORATION,151 Larue Ste 150,"Lexington, KY 40517",034-NQ2-3260,NQ2 Retail Drink License,Active,05/25/2017,05/25/2017,11/30/2025
30304,Fayette,Lexington,Texas Roadhouse,"MAN O WAR RESTAURANTS, INC.",3116 Richmond Rd,"Lexington, KY 40509",034-NQ2-169309,NQ2 Retail Drink License,Active,09/25/2020,09/25/2020,11/30/2025
5245,Fayette,Lexington,Texas Roadhouse,"TEXAS ROADHOUSE OF LEXINGTON, KY, II, LLC",3030 Lakecrest Cir,"Lexington, KY 40513",034-NQ2-2037,NQ2 Retail Drink License,Active,05/13/2013,06/25/2013,11/30/2025
16463,Fayette,Lexington,The Apiary,"The Apiary, LLC",218 Jefferson St,"Lexington, KY 40508",034-NQ2-165106,NQ2 Retail Drink License,Active,07/24/2020,07/24/2020,11/30/2025
3764,Fayette,Lexington,The Bar,"THE BAR, INC.",224 E Main St,"Lexington, KY 40507",034-NQ4-1689,NQ4 Retail Malt Beverage Drink License,Active,05/13/2013,06/25/2013,11/30/2025
34463,Fayette,Lexington,The Barn Door Grill,"Me and You Events, LLC","4561 Iron Works Pike, Suites 157 and 107","Lexington, KY 40511",034-NQ2-190225,NQ2 Retail Drink License,Active,04/28/2022,04/28/2022,11/30/2025
15069,Fayette,Lexington,The Beer Trappe,"The Beer Trappe, Inc.",811 Euclid Ave,"Lexington, KY 40502",034-NQ4-2282,NQ4 Retail Malt Beverage Drink License,Active,05/13/2013,06/25/2013,11/30/2025
16303,Fayette,Lexington,The Blue Heron Bar,"GREY GOOSE, LLC",185 Jefferson St,"Lexington, KY 40508",034-NQ4-2062,NQ4 Retail Malt Beverage Drink License,Active,05/13/2013,06/25/2013,11/30/2025
12143,Fayette,Lexington,The Bluegrass Tavern,"115 CHEAPSIDE PUB, LLC",115 Cheapside,"Lexington, KY 40507",034-NQ4-4134,NQ4 Retail Malt Beverage Drink License,Active,05/16/2018,05/16/2018,11/30/2025
20596,Fayette,Lexington,The Break Room,T-13 LLC,1178 Manchester Pl,"Lexington, KY 40508",034-NQ4-3017,NQ4 Retail Malt Beverage Drink License,Active,12/22/2014,12/22/2014,11/30/2025
22936,Fayette,Lexington,The Burl,The Burl L.L.C.,375 Thompson Rd,"Lexington, KY 40508",034-NQ4-3515,NQ4 Retail Malt Beverage Drink License,Active,07/19/2016,07/19/2016,11/30/2025
3883,Fayette,Lexington,The Campbell House,RB LEXINGTON LLC,1375 S Broadway,"Lexington, KY 40504",034-NQ1-1096,NQ1 Retail Drink License,Active,01/13/2016,01/13/2016,11/30/2025
21164,Fayette,Lexington,The Cheesecake Factory,"THE CHEESECAKE FACTORY RESTAURANTS, INC.",3545 Nicholasville Rd,"Lexington, KY 40503",034-NQ2-2588,NQ2 Retail Drink License,Active,10/13/2014,10/13/2014,11/30/2025
3765,Fayette,Lexington,The Chevy Chase Inn,"YE OLDE BLACKBIRD, LLC",833 Euclid Ave,"Lexington, KY 40502",034-NQ4-3232,NQ4 Retail Malt Beverage Drink License,Active,06/01/2015,06/01/2015,11/30/2025
39515,Fayette,Lexington,The Clerestory,"Shelly Fortune Event Design, LLC",101 W Loudon Ave Ste 130,"Lexington, KY 40508",034-NQ4-206486,NQ4 Retail Malt Beverage Drink License,Active,12/01/2024,12/01/2024,11/30/2025
3911,Fayette,Lexington,The Club at UK's Spindletop Hall,"SPINDLETOP HALL, INC.",3414 Iron Works Pike,"Lexington, KY 40511",034-NQ3-1133,NQ3 Retail Drink License,Active,05/13/2013,06/25/2013,11/30/2025
23312,Fayette,Lexington,The Crafty Fox ,Limerick Gra LLC,109 W Main St,"Lexington, KY 40507",034-NQ4-186491,NQ4 Retail Malt Beverage Drink License,Active,10/05/2021,10/05/2021,11/30/2025
27584,Fayette,Lexington,The Cue Club,"The Cue Club, LLC",140 Moore Dr,"Lexington, KY 40503",034-NQ4-4420,NQ4 Retail Malt Beverage Drink License,Active,05/16/2019,05/16/2019,11/30/2025
6399,Fayette,Lexington,The Fishtank,Tico Time Limited Liability Company,500 Euclid Ave,"Lexington, KY 40502",034-NQ4-174154,NQ4 Retail Malt Beverage Drink License,Active,12/08/2020,12/08/2020,11/30/2025
3549,Fayette,Lexington,The Goose Lexington,Goose Kentucky LLC,170 Jefferson St,"Lexington, KY 40508",034-NQ2-184931,NQ2 Retail Drink License,Active,06/23/2021,06/23/2021,11/30/2025
4696,Fayette,Lexington,THE GREEN LANTERN BAR,GLB3 LLC,497 W 3rd St,"Lexington, KY 40508",034-NQ4-178621,NQ4 Retail Malt Beverage Drink License,Active,02/10/2021,02/10/2021,11/30/2025
35220,Fayette,Lexington,The Hill,"THE HILL, LLC",325-333 South Limestone Street,"Lexington, KY 40508",034-NQ4-192180,NQ4 Retail Malt Beverage Drink License,Active,08/16/2022,08/16/2022,11/30/2025
14,Fayette,Lexington,The Lexington Club Inc,"THE LEXINGTON CLUB, INC.",170 Esplanade,"Lexington, KY 40507",034-NQ3-1148,NQ3 Retail Drink License,Active,05/13/2013,06/25/2013,11/30/2025
3885,Fayette,Lexington,The Lexington Convention Center,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,430 W Vine St,"Lexington, KY 40507",034-NQ1-1159,NQ1 Retail Drink License,Active,12/02/2019,12/02/2019,08/31/2025
11354,Fayette,Lexington,The Local Taco,"TLT LIME, LLC",315 S Limestone,"Lexington, KY 40508",034-NQ2-1801,NQ2 Retail Drink License,Active,05/13/2013,06/25/2013,11/30/2025
5631,Fayette,Lexington,The Local Taco,"TLT SIR, LLC",1916 Pavillon Way,"Lexington, KY 40509",034-NQ2-191111,NQ2 Retail Drink License,Active,06/22/2022,06/22/2022,11/30/2025
36135,Fayette,Lexington,THE MANCHESTER HOTEL,ASTANA LLC,941 Manchester St,"Lexington, KY 40508",034-NQ2-197032,NQ2 Retail Drink License,Active,05/22/2023,05/22/2023,11/30/2025
3768,Fayette,Lexington,"The Merrick Inn, Inc.","The Merrick Inn, Inc.",1074 Merrick Dr,"Lexington, KY 40502",034-NQ4-187312,NQ4 Retail Malt Beverage Drink License,Active,12/03/2021,12/03/2021,11/30/2025
13026,Fayette,Lexington,The Olive Garden Italian Restaurant #6456,"OLIVE GARDEN HOLDINGS, LLC",3094 Helmsdale Pl,"Lexington, KY 40509",034-NQ2-185742,NQ2 Retail Drink License,Active,08/20/2021,08/20/2021,11/30/2025
6442,Fayette,Lexington,The Patchen Pub,"DAVE & TIM, INC.",153 Patchen Dr Ste 29,"Lexington, KY 40517",034-NQ4-1528,NQ4 Retail Malt Beverage Drink License,Active,05/13/2013,06/25/2013,11/30/2025
25043,Fayette,Lexington,The Roxy,"MFI Holdings, LLC","269 W Main St, Unit 1 & G","Lexington, KY 40507",034-NQ4-3898,NQ4 Retail Malt Beverage Drink License,Active,11/16/2017,12/01/2017,11/30/2025
6415,Fayette,Lexington,The Sage Rabbit,"HOPPY'S, LLC",438 S Ashland Ave,"Lexington, KY 40502",034-NQ2-2794,NQ2 Retail Drink License,Active,07/15/2015,07/15/2015,11/30/2025
38936,Fayette,Lexington,The Sand Trap,"Regency Golf, LLC",2532 Regency Rd Ste 101,"Lexington, KY 40503",034-NQ4-205026,NQ4 Retail Malt Beverage Drink License,Active,08/26/2024,08/26/2024,11/30/2025
807,Fayette,Lexington,The Service Station,Leestown Garage LLC,3092 Leestown Rd,"Lexington, KY 40511",034-NQ4-4526,NQ4 Retail Malt Beverage Drink License,Active,09/03/2019,09/03/2019,11/30/2025
5766,Fayette,Lexington,The Sire,RH LLC,120 W Second St,"Lexington, KY 40507",034-NQ2-186802,NQ2 Retail Drink License,Active,10/27/2021,10/27/2021,11/30/2025
6188,Fayette,Lexington,The Thoroughbred Center,"KENTUCKY TRAINING CENTER, LLC",3380 Paris Pike,"Lexington, KY 40511",034-NQ1-1045,NQ1 Retail Drink License,Active,05/13/2013,06/25/2013,11/30/2025
13890,Fayette,Lexington,The Tin Roof,"TR III, LLC",303 S Limestone,"Lexington, KY 40508",034-NQ4-3223,NQ4 Retail Malt Beverage Drink License,Active,02/26/2015,02/26/2015,11/30/2025
5104,Fayette,Lexington,The Tulip Bistro & Bar,"ROMANY RESTAURANTS, INC.",355 Romany Rd,"Lexington, KY 40502",034-NQ4-1004,NQ4 Retail Malt Beverage Drink License,Active,05/13/2013,06/25/2013,08/31/2025
37606,Fayette,Lexington,The Void Sake Company,The Void LLC,819 National Ave Suite 120,"Lexington, KY 40502",034-NQ4-201894,NQ4 Retail Malt Beverage Drink License,Active,02/23/2024,02/23/2024,11/30/2025
33452,Fayette,Lexington,The Wandering Bock,THE WANDERING COLLABORATIVE LTD. CO.,101 W Loudon Ave,"Lexington, KY 40508",034-NQ4-201986,NQ4 Retail Malt Beverage Drink License,Active,02/28/2024,02/28/2024,11/30/2025
3912,Fayette,Lexington,Thoroughbred Club Of America Inc,"THE THOROUGHBRED CLUB OF AMERICA, INC.",3555 Rice Rd,"Lexington, KY 40510",034-NQ3-1071,NQ3 Retail Drink License,Active,05/13/2013,06/25/2013,11/30/2025
4356,Fayette,Lexington,Thoroughbred Post,"AMERICAN LEGION THOROUGHBRED POST 341, INC., DEPARTMENT OF KENTUCKY",1493 Leestown Rd,"Lexington, KY 40511",034-NQ3-1114,NQ3 Retail Drink License,Active,05/13/2013,06/25/2013,11/30/2025
3773,Fayette,Lexington,Thoroughbred Restaurant,"M-F, INC.",1483 Leestown Rd,"Lexington, KY 40511",034-NQ4-1514,NQ4 Retail Malt Beverage Drink License,Active,05/13/2013,06/25/2013,11/30/2025
27271,Fayette,Lexington,Tilted Kilt Pub & Eatery,"TK of Lexington KY, LLC",1030 S Broadway Ste 1a,"Lexington, KY 40504",034-NQ2-3856,NQ2 Retail Drink License,Active,03/05/2019,03/05/2019,11/30/2025
39187,Fayette,Lexington,Tolly-Ho,"TOLLY-HO RESTAURANTS, INC.",350 Foreman Ave,"Lexington, KY 40508",034-NQ4-205374,NQ4 Retail Malt Beverage Drink License,Active,09/13/2024,09/13/2024,11/30/2025
21499,Fayette,Lexington,Tony's Steaks & Seafood,"DJGN Lexington, LLC",401 W Main St Ste 102,"Lexington, KY 40507",034-NQ2-2669,NQ2 Retail Drink License,Active,03/02/2015,03/02/2015,11/30/2025
9881,Fayette,Lexington,Total Wine Spirits Beer & More,"KENTUCKY FINE WINES & SPIRITS, LLC",161 Lexington Green Cir Ste 175,"Lexington, KY 40503",034-NQ4-4087,NQ4 Retail Malt Beverage Drink License,Active,04/03/2018,04/03/2018,08/31/2025
27467,Fayette,Lexington,Total Wine Spirits Beer & More,"KENTUCKY FINE WINES & SPIRITS, LLC",2321 Sir Barton Way Ste 165,"Lexington, KY 40509",034-NQ4-4398,NQ4 Retail Malt Beverage Drink License,Active,03/18/2019,03/18/2019,08/31/2025
25944,Fayette,Lexington,TownePlace Suites by Marriott Lexington Keeneland/Airport,"LAXMI NARAYAN III, LLC",980 Midnight Pass,"Lexington, KY 40513",034-NQ4-4096,NQ4 Retail Malt Beverage Drink License,Active,03/13/2018,03/13/2018,11/30/2025
34991,Fayette,Lexington,Trifecta: Glass – Art - Lounge,Trifecta Design LLC,243 Walton Ave,"Lexington, KY 40508",034-NQ4-191500,NQ4 Retail Malt Beverage Drink License,Active,07/15/2022,07/15/2022,11/30/2025
